id,appTitle,userName,date,score,text,fileDate,fileCategories,contentRating,appId,reviewId,processed_text,label_UE,label_BR,label_FR,label_R
632897,Apple Music,Sammy Turton,27-Mar-19,1,"App broken since last update, this update not fixed. Nokia",2019-04-01,AUDIO,Teen,com.apple.android.music,1074937,"App broken since last update, this update not fixed. Nokia",0,1,0,0
384060,The PCH App,kristina toto,20-Mar-19,1,"This app creates glitches and errors at times of good wins n bouses never gonna win jack!!! always freezes right b4 ginna hit 20,000$ spin n cheats you. Keep losing my vip elite n vip statuses cuz every now n then it wont load for a week straight some times more, n I try offten daily... paper n mail was more reliable. I build sites and apps n this one has waaaaay too many issues for me.",2019-03-24,LIFESTYLE,Everyone,pch.apps.pchsweeps,644912,"This app creates glitches and errors at times of good wins n bouses never gonna win jack!!! always freezes right b4 ginna hit 20,000$ spin n cheats you. Keep losing my vip elite n vip statuses cuz every now n then it wont load for a week straight some times more, n I try offten daily... paper n mail was more reliable. I build sites and apps n this one has waaaaay too many issues for me.",0,1,0,1
89766,Calorie Counter - MyFitnessPal,G. Sa,10-Apr-19,1,"I still get notifications of people trying to log in to my other accounts (twitch, google etc.) because myfitnesspal (or under armour?) leaked the login data of 150 million user accounts.",2019-04-14,FITNESS,Everyone,com.myfitnesspal.android,127785,"I still get notifications of people trying to log in to my other accounts (twitch, google etc.) because myfitnesspal (or under armour?) leaked the login data of 150 million user accounts.",0,0,0,1
428544,Netflix,kunal Purbia,01-Apr-19,1,month charges are very high,2019-04-01,ENTERTAINMENT,Teen,com.netflix.mediaclient,739840,month charges are very high,0,0,0,1
197565,Helix Jump,M Swarts,21-Apr-19,5,addictive and fun,2019-04-21,ACTION,Everyone,com.h8games.helixjump,288963,addictive and fun,0,0,0,1
669439,Photomath,,26-Feb-19,5,it is awesome and gave me the confidence I need for math,2019-03-08,EDUCATION,Everyone,com.microblink.photomath,1133538,it is awesome and gave me the confidence I need for math,0,0,0,1
399259,"Notepad - Notes with Reminder, ToDo, Sticky notes",,23-Feb-19,5,its good for my needs,2019-03-13,LIFESTYLE,Everyone,notes.notebook.memo.pad.color.notepad.locker,674114,its good for my needs,0,0,0,1
217208,Tomb of the Mask,Sean Logan,19-Mar-19,4,it's fun but I didn't know the blue kills you but the rest is awesome,2019-04-01,ACTION,Everyone,com.playgendary.tom,321798,it's fun but I didn't know the blue kills you but the rest is awesome,0,0,0,1
787633,Google Classroom,A Google User,26-Oct-18,5,This app is great for schoolwork to finish at home and helps keep up grades,2019-04-21,EDUCATION,Everyone,com.google.android.apps.classroom,1307917,This app is great for schoolwork to finish at home and helps keep up grades,0,0,0,1
401367,"Notepad - Notes with Reminder, ToDo, Sticky notes",Joanne 22,23-Dec-18,5,"The most efficient , easy, organized way to create and access shopping lists , memos , and notes for everyday use!!!_ôÖ_",2019-03-24,LIFESTYLE,Everyone,notes.notebook.memo.pad.color.notepad.locker,677679,"The most efficient , easy, organized way to create and access shopping lists , memos , and notes for everyday use!!!",0,0,0,1
101706,Fitbit,Renie Doherty,03-Apr-19,5,Very accurate on steps and distance for better calorie logging. For daily activity and sleep tracker it is better than my Garmin runners watch and vivosport. Garmin is better for tracking training info. Flex is slim for better daily wear comfort and love it is water proof.,2019-04-07,FITNESS,Everyone,com.fitbit.FitbitMobile,143484,Very accurate on steps and distance for better calorie logging. For daily activity and sleep tracker it is better than my Garmin runners watch and vivosport. Garmin is better for tracking training info. Flex is slim for better daily wear comfort and love it is water proof.,1,0,0,1
435395,Netflix,Jvaughn GRIFFIN,09-Apr-19,5,The app is amazing 5stars,2019-04-14,ENTERTAINMENT,Teen,com.netflix.mediaclient,752678,The app is amazing 5stars,0,0,0,1
739886,ClassDojo,A Google User,26-Feb-19,5,it the best,2019-04-01,EDUCATION,Everyone,com.classdojo.android,1233631,it the best,0,0,0,1
824453,Quizlet: Learn Languages & Vocab with Flashcards,Ramithaa 'Jay' Deva,19-Mar-19,2,It doesn't want to open_ôÖ´,2019-04-21,EDUCATION,Everyone,com.quizlet.quizletandroid,1361584,It doesn't want to open,0,1,0,0
989869,Fresh EBT - Food Stamp Balance,Teresa Gladhart,30-Mar-19,5,i really like this app. very user friendly and uptodate!!,2019-04-07,FINANCE,Everyone,com.propel.ebenefits,1617859,i really like this app. very user friendly and uptodate!!,0,0,0,1
697803,Remind: School Communication,Natashia Wallace,21-Feb-19,5,Love this app! Very easy to get in contact with my children's teacher's! Even if it's a Last Minute thing that I need to tell them! I've personally Never had Any Issues out of Remind!,2019-04-21,EDUCATION,Everyone,com.remind101,1175174,Love this app! Very easy to get in contact with my children's teacher's! Even if it's a Last Minute thing that I need to tell them! I've personally Never had Any Issues out of Remind!,1,0,0,1
913642,PayPal Mobile Cash: Send and Request Money Fast,Jim B,18-Apr-19,4,"good app, easy to use",2019-04-21,FINANCE,Everyone,com.paypal.android.p2pmobile,1504025,"good app, easy to use",0,0,0,1
757231,ABCmouse.com,Emily Sisam,28-Aug-18,5,It is very educational,2019-04-01,EDUCATION,Everyone,mobi.abcmouse.academy_goo,1261385,It is very educational,0,0,0,1
457964,"Hulu: Stream TV, Movies & more",Ray Felix,12-Apr-19,1,not free......wants money in 30 days...not what I want,2019-04-21,ENTERTAINMENT,Teen,com.hulu.plus,788417,not free......wants money in 30 days...not what I want,0,0,0,1
598217,Amazon Alexa,Jackie DeCosta,02-Mar-19,2,My Alexa doesn't stay connected. It used to great but its a pain to set up every time I try to use it!,2019-04-21,AUDIO,Everyone,com.amazon.dee.app,1017100,My Alexa doesn't stay connected. It used to great but its a pain to set up every time I try to use it!,0,1,0,1
691002,Remind: School Communication,britanykirbyon stufko,24-Jan-19,5,I love this app keeps me update with everything at school with my kids. _ôÖó_ôÖó,2019-03-24,EDUCATION,Everyone,com.remind101,1166204,I love this app keeps me update with everything at school with my kids. ,0,0,0,1
942552,Chase Mobile,Chris K,02-Apr-19,4,"Good app overall, easy to navigate and has lots of useful info regarding your accounts. I would like to see them add a running tab of the balance next to the purchases and payments though.",2019-04-14,FINANCE,Everyone,com.chase.sig.android,1549992,"Good app overall, easy to navigate and has lots of useful info regarding your accounts. I would like to see them add a running tab of the balance next to the purchases and payments though.",0,0,1,1
710338,Duolingo: Learn Languages Free,NBAbri 203,02-Apr-19,5,this app i great you need to get this app.its very helpful it tells you how to pronounce....its just a good app._ôÖ__ôÖ__ôÖ_,2019-04-07,EDUCATION,Everyone,com.duolingo,1192686,this app i great you need to get this app.its very helpful it tells you how to pronounce....its just a good app.,0,0,0,1
254997,Kick the Buddy,Zackary Driegen,27-Mar-19,5,so much fun. Releases my stress,2019-04-01,ACTION,Teen,com.playgendary.kickthebuddy,394750,so much fun. Releases my stress,0,0,0,1
1098984,Toca Kitchen 2,,17-Feb-19,5,umm I think that you could add more peole on and my complain is that you cant make a sandwich and a cake it would be cool if you could do that onto my complain it takes alot of stuf on your phone to download this app but the app isent even important my 3rd complain is it take a long time download this app,2019-03-24,FAMILY,Everyone,com.tocaboca.tocakitchen2,1808166,umm I think that you could add more peole on and my complain is that you cant make a sandwich and a cake it would be cool if you could do that onto my complain it takes alot of stuf on your phone to download this app but the app isent even important my 3rd complain is it take a long time download this app,0,0,1,0
805254,PBS KIDS Video,Cindy,01-Jan-18,1,Reason why was because no Thomas and friends plenty of people still like Thomas my little we be so sad now unless u change it now me and my family won't be viewers at anymore_ôÖ£_ô»_ôÖ__ôÖ¢_ôÖæ_ôÖç,2019-04-21,EDUCATION,Everyone,org.pbskids.video,1334930,Reason why was because no Thomas and friends plenty of people still like Thomas my little we be so sad now unless u change it now me and my family won't be viewers at anymore,0,0,1,0
1010460,Love Poly - New puzzle game,A Google User,23-Mar-19,5,I LOVE THIS GAME !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!_ôÖ_ôÖ_ôÖ_ôÖ_ôÖ_ôÖ_ôÖ_ôÖ_ôÖ_ôÖ_ôÖ_ô_©_ô_©_ô_©_ô_©_ôÖ_ôÖ_ôÖ_ôÖ_ôÖ_ôÖ_ô_©_ô_©_ô_©_ôÖ_ôÖ_ôÖ_ôÖ_ô_©_ô_©_ô_©_ôÖ_ôÖ_ôÖ_ô_©_ô_©_ôÖ_ôÖ_ô_©_ô_©_ôÖ_ôÖ_ô_©_ô_©_ôÖ_ôÖ_ô_©_ô_©_ôÖ_ôÖ_ô_©_ô_©_ôÖ_ôÖ_ô_©_ô_©_ôÖ_ôÖ_ô_©_ô_©,2019-04-01,FAMILY,Everyone,com.love.poly.puzzle.game,1653117,I LOVE THIS GAME !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0,0,0,1
1113454,Pixel Art: Color by Number,A Google User,28-Mar-19,5,"This app is absolitely awsome, you get to ""color in"" pictures pr take them and color them in this app is recpmended by me aspecialy if you love poctures and easy relaxing things.",2019-04-14,ENTERTAINMENT,Everyone,com.europosit.pixelcoloring,1834441,"This app is absolitely awsome, you get to ""color in"" pictures pr take them and color them in this app is recpmended by me aspecialy if you love poctures and easy relaxing things.",0,0,0,1
245065,PUBG MOBILE,antony albert,01-Apr-19,5,this is a awesome game everyone should play this,2019-04-01,ACTION,Teen,com.tencent.ig,373008,this is a awesome game everyone should play this,0,0,0,1
231457,Snowball.io,A Google User,28-Mar-19,3,I'ts cool and supper fun,2019-04-01,ACTION,Everyone,com.geishatokyo.snowballio,345589,I'ts cool and supper fun,0,0,0,1
1115478,Pixel Art: Color by Number,Genevieve Dutton,21-Mar-19,3,this app was very laggy fun but laggy idk if others had this problem but i did,2019-04-14,ENTERTAINMENT,Everyone,com.europosit.pixelcoloring,1837687,this app was very laggy fun but laggy idk if others had this problem but i did,0,1,0,0
518827,Amazon Prime Video,naveen sharma,12-Mar-19,5,picture and sound quality is good,2019-03-13,ENTERTAINMENT,Teen,com.amazon.avod.thirdpartyclient,889249,picture and sound quality is good,0,0,0,1
1015318,Love Poly - New puzzle game,Charisma DeHerrera,23-Feb-19,4,"Very fun, very challenging like a 3D puzzle although way to many adds.",2019-03-13,FAMILY,Everyone,com.love.poly.puzzle.game,1661204,"Very fun, very challenging like a 3D puzzle although way to many adds.",0,0,0,1
70659,Lose Belly Fat in 30 Days - Flat Stomach,Abigail Tackie,23-Jan-19,5,Great App. Love it,2019-04-14,FITNESS,Everyone,losebellyfat.flatstomach.absworkout.fatburning,101973,Great App. Love it,0,0,0,1
373428,Ms.Sibyl - See Future Me,A Google User,14-Mar-19,1,you have to pay for it what app is that,2019-04-21,LIFESTYLE,Everyone,com.ghost.sibyl,625268,you have to pay for it what app is that,0,0,0,1
886733,Cash App,A Google User,12-Mar-19,1,why the hell do we need a unique cashtag to set up an account??,2019-04-07,FINANCE,Everyone,com.squareup.cash,1460084,why the hell do we need a unique cashtag to set up an account??,0,0,1,0
569227,"iHeartRadio - Free Music, Radio & Podcasts",A Google User,27-Mar-19,3,good alarm clock that's all its good for,2019-04-01,AUDIO,Teen,com.clearchannel.iheartradio.controller,970900,good alarm clock that's all its good for,0,0,0,1
897042,Cash App,Frailin Leonardo,07-Apr-19,1,i got into another persins acaunt,2019-04-21,FINANCE,Everyone,com.squareup.cash,1475345,i got into another persins acaunt,0,1,0,0
860716,Venmo Mobile Wallet: Send & Receive Money,Brent Schraer,14-Apr-19,5,Makes paying friends easy,2019-04-21,FINANCE,Everyone,com.venmo,1424038,Makes paying friends easy,0,0,0,1
836308,Kahoot!,A Google User,10-Dec-17,5,I RECKAMEND this game it is fun it teaches you I like it,2019-04-07,EDUCATION,Everyone,no.mobitroll.kahoot.android,1382641,I RECKAMEND this game it is fun it teaches you I like it,0,0,0,1
363032,SmartThings,William Menezes,01-Mar-19,1,Bluetooth dashboard disappeared!,2019-03-24,LIFESTYLE,Everyone,com.samsung.android.oneconnect,607476,Bluetooth dashboard disappeared!,0,1,0,0
638681,Apple Music,Elaine O'Driscoll,30-Jan-19,1,keeps skipping past all the songs. new phone and none of my purchased songs have stayed on my apple music,2019-03-24,AUDIO,Teen,com.apple.android.music,1082052,keeps skipping past all the songs. new phone and none of my purchased songs have stayed on my apple music,0,1,0,0
700216,Remind: School Communication,Lauren Slimon,13-Mar-19,5,Remind is easy to use and a great way to stay connected with parents in my preschool class!,2019-04-21,EDUCATION,Everyone,com.remind101,1178381,Remind is easy to use and a great way to stay connected with parents in my preschool class!,0,0,0,1
477816,STARZ,Victor Delmuro,28-Nov-18,5,Just needs a little more movies to one of the best,2019-04-01,ENTERTAINMENT,Mature 17+,com.bydeluxe.d3.android.program.starz,820140,Just needs a little more movies to one of the best,0,0,1,0
661800,SoundCloud - Music & Audio,JAMali Maarja,04-Apr-19,5,All kinds of music.,2019-04-14,AUDIO,Teen,com.soundcloud.android,1118894,All kinds of music.,0,0,0,1
1017125,Love Poly - New puzzle game,A Google User,23-Mar-19,5,you have to try this app,2019-04-21,FAMILY,Everyone,com.love.poly.puzzle.game,1664224,you have to try this app,0,0,0,1
849655,Venmo Mobile Wallet: Send & Receive Money,lynn imperfect ten,14-Mar-19,5,great easy fast,2019-04-07,FINANCE,Everyone,com.venmo,1405757,great easy fast,0,0,0,1
105769,Fitbit,Graham Clifford,13-Mar-19,5,well pleased.editorial content excelllant,2019-03-16,FITNESS,Everyone,com.fitbit.FitbitMobile,148842,well pleased.editorial content excelllant,0,0,0,1
594633,Amazon Alexa,Miroslav Tuka,06-Mar-19,1,"Amazon tried to showe much down my throat. it used to be great now it's trying to be something more than it is. ni i don't want you to be my default ""assistant"". no I don't want a random remix of the song because you have some stupid contract. Just let me serch music well and control the echo and fire well and that's it. it's so bad now I am uninstalling. so there you wanted more of the share of market now you get none. this war for information is getting sad. AWS has everything already. stop it",2019-04-14,AUDIO,Everyone,com.amazon.dee.app,1011862,"Amazon tried to showe much down my throat. it used to be great now it's trying to be something more than it is. ni i don't want you to be my default ""assistant"". no I don't want a random remix of the song because you have some stupid contract. Just let me serch music well and control the echo and fire well and that's it. it's so bad now I am uninstalling. so there you wanted more of the share of market now you get none. this war for information is getting sad. AWS has everything already. stop it",0,0,1,1
867405,IRS2Go,A Google User,05-May-15,5,AMAZING It followed my refund exactly! It came when it said it would. Definitely a great app. Thanks,2019-04-07,FINANCE,Everyone,gov.irs,1433314,AMAZING It followed my refund exactly! It came when it said it would. Definitely a great app. Thanks,0,0,0,1
877192,IRS2Go,A Google User,16-Feb-16,5,Awesome app It works great!!,2019-04-14,FINANCE,Everyone,gov.irs,1446417,Awesome app It works great!!,0,0,0,1
308667,Tinder,Sim Yee Ching,29-Mar-19,2,i see your logo throbbing at me.,2019-04-07,LIFESTYLE,Mature 17+,com.tinder,518748,i see your logo throbbing at me.,0,0,0,1
841003,Kahoot!,Jacob g,25-Aug-18,1,This game makes me wanna Ka-Shoot myself.,2019-04-14,EDUCATION,Everyone,no.mobitroll.kahoot.android,1390936,This game makes me wanna Ka-Shoot myself.,0,0,0,1
64308,Lose Belly Fat in 30 Days - Flat Stomach,Marlena Dorkí_oovíç,16-Jan-19,1,"same workuts can be found anywhere on google or youtube. Don't need to download, just do a bunch of jumping jacks and you have it.",2019-04-07,FITNESS,Everyone,losebellyfat.flatstomach.absworkout.fatburning,91808,"same workuts can be found anywhere on google or youtube. Don't need to download, just do a bunch of jumping jacks and you have it.",0,0,0,1
133956,Headspace: Meditation & Sleep,Clarisse Efstratiou,20-Jan-19,4,Great app but i dont like the fact that there is a 9.99$ yearly student subscription only for US students. The regular prices are kind of high. Of course I understand the importance of mindfulness in one's life but younger adults usually won't be able to afford this range of prices.,2019-04-21,FITNESS,Everyone,com.getsomeheadspace.android,183792,Great app but i dont like the fact that there is a 9.99$ yearly student subscription only for US students. The regular prices are kind of high. Of course I understand the importance of mindfulness in one's life but younger adults usually won't be able to afford this range of prices.,0,0,1,1
695851,Remind: School Communication,A Google User,12-Feb-19,5,I'm so glad this app exists. It makes communicating with our child's teacher so simple and fast.,2019-04-14,EDUCATION,Everyone,com.remind101,1172572,I'm so glad this app exists. It makes communicating with our child's teacher so simple and fast.,0,0,0,1
579370,"iHeartRadio - Free Music, Radio & Podcasts",richard snyder,11-Apr-19,5,"Music is a release, I_ôÍñRadio has whatever stress reducing , smile inducing, thought causing song for your exscape. Enjoy",2019-04-21,AUDIO,Teen,com.clearchannel.iheartradio.controller,990007,"Music is a release, IRadio has whatever stress reducing , smile inducing, thought causing song for your exscape. Enjoy",0,0,0,1
1030473,Roblox,,24-Mar-19,5,This is so cool,2019-03-24,FAMILY,Everyone 10+,com.roblox.client,1684246,This is so cool,0,0,0,1
1034378,YouTube Kids,Saurabh JP,18-Mar-19,3,The app is really nice. Is there any way to select language? I want my kid to watch only videos only in English,2019-04-01,FAMILY,Everyone,com.google.android.apps.youtube.kids,1690837,The app is really nice. Is there any way to select language? I want my kid to watch only videos only in English,0,0,1,1
983226,Bank of America Mobile Banking,A Howard,20-Apr-19,5,Bank of America apps are always very user friendly. This latest version is the same. I use the mobile app all the time.,2019-04-21,FINANCE,Everyone,com.infonow.bofa,1606859,Bank of America apps are always very user friendly. This latest version is the same. I use the mobile app all the time.,0,0,0,1
325976,Family Locator - GPS Tracker,Anh Vo,05-Mar-19,5,work like a champ. i have 2 circles.,2019-03-13,LIFESTYLE,Everyone,com.life360.android.safetymapd,547308,work like a champ. i have 2 circles.,0,0,0,1
210946,Ball Mayhem!,A Google User,17-Feb-19,1,"0/5 stars. Gameplay is bad and after update. have to win 5 in a row to progress. Friendly AI doesnt do anything so if the enemy gets passed you, the player, you're done and you get set back one match of the five. Even when you get a boost the enemy is just barely fast enough to get to the endzone before you can tackle him. I feel like they made it harder so you lose more frequently so you have to watch more ads. Even though you have to watch an ad after every TD already anyways. Do not recommend",2019-04-14,ACTION,Everyone,com.clement.ballmayhem,311599,"0/5 stars. Gameplay is bad and after update. have to win 5 in a row to progress. Friendly AI doesnt do anything so if the enemy gets passed you, the player, you're done and you get set back one match of the five. Even when you get a boost the enemy is just barely fast enough to get to the endzone before you can tackle him. I feel like they made it harder so you lose more frequently so you have to watch more ads. Even though you have to watch an ad after every TD already anyways. Do not recommend",0,0,1,1
5849,"Calm - Meditate, Sleep, Relax",Art S,31-Jan-19,2,No free app. Some free content very hard yo find. Deep medication app totally free and just as good.,2019-03-24,FITNESS,Everyone,com.calm.android,6985,No free app. Some free content very hard yo find. Deep medication app totally free and just as good.,0,0,0,1
428214,Google Play Games,Niyas N,18-Apr-19,5,good for saving data of favorite games,2019-04-21,ENTERTAINMENT,Teen,com.google.android.play.games,738476,good for saving data of favorite games,0,0,0,1
341063,Google Home,Dayle Hudson,28-Feb-19,1,im just trying to get back to my icon pages,2019-04-07,LIFESTYLE,Everyone,com.google.android.apps.chromecast.app,570877,im just trying to get back to my icon pages,0,1,0,0
73830,Calorie Counter - MyFitnessPal,Cassandra Millett,16-Mar-19,5,easy to use and it works!,2019-04-01,FITNESS,Everyone,com.myfitnesspal.android,107185,easy to use and it works!,0,0,0,1
471932,Tubi - Free Movies & TV Shows,Renetta Smith,01-Mar-19,3,I was watching a zombie movie titled Warm Bodies. I made it to you about the last 20 minutes in the movie disappeared. that was a huge bummer. now I never know what happened :-(,2019-03-13,ENTERTAINMENT,Teen,com.tubitv,810640,I was watching a zombie movie titled Warm Bodies. I made it to you about the last 20 minutes in the movie disappeared. that was a huge bummer. now I never know what happened :-(,0,1,0,0
266359,slither.io,Pragna Y,25-Mar-19,1,Jfh de code this :so dirty I ever seen,2019-04-01,ACTION,Everyone,air.com.hypah.io.slither,420423,Jfh de code this :so dirty I ever seen,0,0,0,1
370089,Ms.Sibyl - See Future Me,Austin Henning,07-Mar-19,1,i have to pay for everything,2019-04-14,LIFESTYLE,Everyone,com.ghost.sibyl,619595,i have to pay for everything,0,0,0,1
98837,Fitbit,Andrew Stumpf,12-Mar-19,4,"works well. sometimes when I open the app it shows a ridiculous number of steps (300,000+) if I sync then it shows the correct amount. oddly, the miles shown are correct.",2019-03-24,FITNESS,Everyone,com.fitbit.FitbitMobile,139684,"works well. sometimes when I open the app it shows a ridiculous number of steps (300,000+) if I sync then it shows the correct amount. oddly, the miles shown are correct.",0,1,0,1
202049,Ball Mayhem!,Marcia Walker,07-Mar-19,5,dghjj what is your address so I can send it to,2019-03-08,ACTION,Everyone,com.clement.ballmayhem,296855,dghjj what is your address so I can send it to,0,0,0,1
1044108,YouTube Kids,A Google User,30-Mar-19,5,Youtube is cool,2019-04-21,FAMILY,Everyone,com.google.android.apps.youtube.kids,1715021,Youtube is cool,0,0,0,1
870674,IRS2Go,A Google User,19-Jan-16,5,"Very good resource, to ask question u need answered. It also is a very good app to help you track ur refund.",2019-03-24,FINANCE,Everyone,gov.irs,1437675,"Very good resource, to ask question u need answered. It also is a very good app to help you track ur refund.",0,0,0,1
248493,PUBG MOBILE,Prathmesh Rathod,07-Apr-19,5,it a very super game,2019-04-07,ACTION,Teen,com.tencent.ig,380431,it a very super game,0,0,0,1
1020142,Roblox,A Google User,31-Mar-19,5,It's amazing and really fun,2019-04-01,FAMILY,Everyone 10+,com.roblox.client,1669001,It's amazing and really fun,0,0,0,1
111628,Fitbit,Phil Funk,04-Apr-19,2,"app itself is fine, but communication with the ionic watch is terrible, drops often and for the past week no notifications have gone to the ionic",2019-04-21,FITNESS,Everyone,com.fitbit.FitbitMobile,156581,"app itself is fine, but communication with the ionic watch is terrible, drops often and for the past week no notifications have gone to the ionic",0,1,0,1
1065704,WildCraft: Animal Sim Online 3D,A Google User,15-Mar-19,5,"great, its the game ive been looking for.",2019-04-01,FAMILY,Everyone 10+,com.turborocketgames.wildcraft,1761157,"great, its the game ive been looking for.",0,0,0,1
103264,Fitbit,Irina Courante,04-Apr-19,1,Logged me out and wouldn't let me log back in. Very upsetting.,2019-04-07,FITNESS,Everyone,com.fitbit.FitbitMobile,145551,Logged me out and wouldn't let me log back in. Very upsetting.,0,1,0,0
637080,Apple Music,Jana Thallaj,04-Mar-19,1,it is not free,2019-04-07,AUDIO,Teen,com.apple.android.music,1080101,it is not free,0,0,0,1
944978,Chase Mobile,A Google User,18-Mar-19,1,not to good. too much updates,2019-04-21,FINANCE,Everyone,com.chase.sig.android,1553578,not to good. too much updates,0,0,0,1
186591,Helix Jump,A Google User,25-Mar-19,2,it's awesome as man gotta give this a try for anybody who likes this kind of game,2019-04-01,ACTION,Everyone,com.h8games.helixjump,266581,it's awesome as man gotta give this a try for anybody who likes this kind of game,0,0,0,1
399337,"Notepad - Notes with Reminder, ToDo, Sticky notes",Thalia Insco,25-Nov-18,5,Very easy to ise,2019-03-13,LIFESTYLE,Everyone,notes.notebook.memo.pad.color.notepad.locker,674243,Very easy to ise,0,0,0,1
19055,"Calm - Meditate, Sleep, Relax",Rushitha Shetty,18-Feb-19,5,"Its a wonderful App,you will feel as if you are attending the session personally and I feel great after every session.Thanks",2019-04-21,FITNESS,Everyone,com.calm.android,22854,"Its a wonderful App,you will feel as if you are attending the session personally and I feel great after every session.Thanks",0,0,0,1
205366,Ball Mayhem!,Kenny Reyes,23-Mar-19,5,great and fun,2019-04-07,ACTION,Everyone,com.clement.ballmayhem,302534,great and fun,0,0,0,1
373221,Ms.Sibyl - See Future Me,Jack Wyley,08-Mar-19,1,Its a scam it doesn't work the beauty scan just uses a generic face detection so you can't trick it the scores are random,2019-04-21,LIFESTYLE,Everyone,com.ghost.sibyl,624915,Its a scam it doesn't work the beauty scan just uses a generic face detection so you can't trick it the scores are random,0,1,0,1
696650,Remind: School Communication,Kasey McGandy,09-Mar-19,4,love how it enables communication between the teacher and the rest of my class,2019-04-14,EDUCATION,Everyone,com.remind101,1173619,love how it enables communication between the teacher and the rest of my class,0,0,0,1
636806,Apple Music,Vishal Jain,18-Feb-19,4,Please bring share to instagram story as well,2019-04-07,AUDIO,Teen,com.apple.android.music,1079763,Please bring share to instagram story as well,0,0,1,0
895125,Cash App,Dominique Robinson,22-Mar-19,1,I've written to CashApp support several times without a response. My account is closed due to a charge back I have no idea about. I attempted to contact them back to resolve the issue with no success. My wife canceled the charge backs and the amounts were debited again.,2019-04-14,FINANCE,Everyone,com.squareup.cash,1472479,I've written to CashApp support several times without a response. My account is closed due to a charge back I have no idea about. I attempted to contact them back to resolve the issue with no success. My wife canceled the charge backs and the amounts were debited again.,1,0,0,0
354541,SmartThings,Carmel Bardsley,06-Mar-19,1,Update was horrendous. Can no longer link my devices which was so easy before. I cant mirror my phone anymore through the app to my Amazon Fire Stick. So bad I've deleted the app it's of no use to me now after the uodate,2019-04-01,LIFESTYLE,Everyone,com.samsung.android.oneconnect,591408,Update was horrendous. Can no longer link my devices which was so easy before. I cant mirror my phone anymore through the app to my Amazon Fire Stick. So bad I've deleted the app it's of no use to me now after the uodate,0,1,0,1
332893,Family Locator - GPS Tracker,Sean Kontkanen,30-Mar-19,5,Works great for seeing where my family is. I get the peace of mind in knowing my children arrived safely to their destination.,2019-04-14,LIFESTYLE,Everyone,com.life360.android.safetymapd,558383,Works great for seeing where my family is. I get the peace of mind in knowing my children arrived safely to their destination.,0,0,0,1
